Otu,phylum,subphylum,class,order,family,genus,species,trophic.mode,guild
Otu6345,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,Saprotroph,Undefined Saprotroph
Otu641,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,NA,NA
Otu6460,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH202282.06FU,Saprotroph,Undefined Saprotroph
Otu6510,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,NA,NA
Otu6525,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,NA,NA
Otu6542,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,NA,NA
Otu6607,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Pathotroph,Lichen Parasite
Otu6641,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Pathotroph,Plant Pathogen
Otu6692,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,NA,NA
Otu6846,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH227420.06FU,Pathotroph,Plant Pathogen
Otu6848,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Animal Pathogen
Otu6872,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH202282.06FU,NA,NA
Otu693,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Piriformospora,Piriformospora_indica|SH234007.06FU,Pathotroph,Plant Pathogen
Otu694,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,NA,NA
Otu7010,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH234126.06FU,Pathotroph,Plant Pathogen
Otu7047,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Symbiotroph,Ectomycorrhizal
Otu7090,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH234126.06FU,Saprotroph,Undefined Saprotroph
Otu713,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Plant Pathogen
Otu7146,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Saprotroph,Wood Saprotroph
Otu7213,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Saprotroph,Wood Saprotroph
Otu7250,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Plant Pathogen
Otu7288,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH234126.06FU,Pathotroph,Animal Pathogen
Otu7368,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Saprotroph,Undefined Saprotroph
Otu7462,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,Saprotroph,Wood Saprotroph
Otu7585,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Saprotroph,Undefined Saprotroph
Otu7610,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,NA,NA
Otu7616,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Saprotroph,Wood Saprotroph
Otu7621,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,NA,NA
Otu7656,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,NA,NA
Otu7664,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Plant Pathogen
Otu7677,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Plant Pathogen
Otu7695,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH234126.06FU,Pathotroph,Plant Pathogen
Otu7735,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Pathotroph,Plant Pathogen
Otu7768,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Pathotroph,Plant Pathogen
Otu7769,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Saprotroph,Wood Saprotroph
Otu7787,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,NA,NA
Otu7903,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH227420.06FU,Pathotroph,Plant Pathogen
Otu7913,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH234126.06FU,Pathotroph,Animal Pathogen
Otu7949,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH234126.06FU,NA,NA
Otu799,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Symbiotroph,Endophyte
Otu7994,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Plant Pathogen
Otu7995,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Pathotroph,Plant Pathogen
Otu8019,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,Pathotroph,Plant Pathogen
Otu8046,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,Pathotroph,Plant Pathogen
Otu8049,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Saprotroph,Undefined Saprotroph
Otu808,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Pathotroph,Plant Pathogen
Otu811,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH234126.06FU,Symbiotroph,Lichenized
Otu8112,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Plant Pathogen
Otu8125,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Pathotroph,Plant Pathogen
Otu8273,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Saprotroph,Wood Saprotroph
Otu8295,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Pathotroph,Plant Pathogen
Otu83,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,NA,NA
Otu8394,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH227420.06FU,Pathotroph,Animal Pathogen
Otu85,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Plant Pathogen
Otu8507,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH227420.06FU,Pathotroph,Plant Pathogen
Otu8527,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
Otu853,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Plant Pathogen
Otu8570,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Symbiotroph,Ectomycorrhizal
Otu864,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,Saprotroph,Wood Saprotroph
Otu8737,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,Pathotroph,Animal Pathogen
Otu8813,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Pathotroph,Plant Pathogen
Otu8912,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH217702.06FU,Pathotroph,Animal Pathogen
Otu8964,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,NA,NA
Otu8983,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,NA,NA
Otu8995,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Symbiotroph,Ectomycorrhizal
Otu8997,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Saprotroph,Wood Saprotroph
Otu902,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,NA,NA
Otu9035,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,NA,NA
Otu9063,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Pathotroph,Plant Pathogen
Otu9129,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,NA,NA
Otu9131,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,NA,NA
Otu9183,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp|SH231716.06FU,Pathotroph-Symbiotroph,Animal Pathogen-Clavicipitaceous Endophyte-Fungal Parasite
Otu9205,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,Saprotroph,Undefined Saprotroph
Otu9220,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacinaceae_unidentified,Sebacinaceae_sp|SH231697.06FU,Pathotroph,Lichen Parasite
Otu9249,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_unidentified,Sebacinales_unidentified_1,Sebacinales_sp|SH203752.06FU,Symbiotroph,Ectomycorrhizal
Otu9274,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinales_Group_B,Sebacinales_Group_B_unidentified,Sebacinales_Group_B_sp|SH203727.06FU,Saprotroph,Wood Saprotroph
Otu9348,Basidiomycota,Agaricomycotina,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina,Sebacina_sp|SH231716.06FU,Pathotroph-Symbiotroph,Animal Pathogen-Clavicipitaceous Endophyte-Fungal Parasite
Otu1086,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Undefined Saprotroph
Otu1095,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Sporobolomyces,Sporobolomyces_poonsookiae|SH212598.06FU,Pathotroph,Plant Pathogen
Otu112,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu1134,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Lichen Parasite
Otu115,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Animal Pathogen
Otu1220,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Symbiotroph,Ectomycorrhizal
Otu1235,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Animal Pathogen
Otu1242,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Undefined Saprotroph
Otu1255,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Undefined Saprotroph
Otu1299,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu1305,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Incertae_sedis_25_unidentified,Sporidiobolales_sp|SH228923.06FU,Pathotroph,Plant Pathogen
Otu1391,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu1443,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu146,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu1510,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu1520,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu1527,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Symbiotroph,Ectomycorrhizal
Otu1528,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Incertae_sedis_25_unidentified,Sporidiobolales_sp|SH228926.06FU,Pathotroph,Plant Pathogen
Otu1591,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu1667,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Undefined Saprotroph
Otu1685,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu1710,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu172,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu1769,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Lichen Parasite
Otu1795,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu1800,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Animal Pathogen
Otu185,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Undefined Saprotroph
Otu186,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Lichen Parasite
Otu1861,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu1865,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Undefined Saprotroph
Otu1937,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu2108,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu2114,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Symbiotroph,Ectomycorrhizal
Otu2125,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu2128,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Animal Pathogen
Otu2141,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu2152,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu2165,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu2253,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Incertae_sedis_25_unidentified,Sporidiobolales_sp|SH227559.06FU,NA,NA
Otu2254,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu2289,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Incertae_sedis_25_unidentified,Sporidiobolales_sp|SH228926.06FU,Pathotroph,Plant Pathogen
Otu2303,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Lichen Parasite
Otu2309,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Undefined Saprotroph
Otu2325,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu2338,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,NA,NA
Otu2351,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Litter Saprotroph
Otu2356,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
Otu2365,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Undefined Saprotroph
Otu2368,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Symbiotroph,Ectomycorrhizal
Otu2424,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Saprotroph,Undefined Saprotroph
Otu2456,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Sporidiobolales,Incertae_sedis_25,Rhodotorula,Rhodotorula_lamellibrachiae|SH227552.06FU,Pathotroph,Plant Pathogen
